t_contact_s,theta_err_t1_deg
4.211,1.749415022
4.212,1.749411104
4.213,1.749416578
4.214,1.749445056
4.215,1.749365377
4.216,1.749363478
4.217,1.749450213
4.218,1.749414711
4.219,1.749389489
4.22,1.749410111
4.221,1.749532085
4.222,1.749348105
4.223,1.749439801
4.224,1.749442037
4.225,1.749490199
4.226,1.749439213
4.227,1.749416224
4.228,1.749444472
4.229,1.74941245
4.23,1.74949461
4.231,1.749479785
4.232,1.749522341
4.233,1.749376999
4.234,1.749411291
4.235,1.749453372
4.236,1.749443065
4.237,1.74942772
4.238,1.749483615
4.239,1.749396814
4.24,1.749442128
4.241,1.749364962
4.242,1.749363805
4.243,1.749440559
4.244,1.749426495
4.245,1.749445109
4.246,1.749383845
4.247,1.749349151
4.248,1.749356262
4.249,1.749399645
4.25,1.749388245
4.251,1.749395013
4.252,1.749457776
4.253,1.749397345
4.254,1.749381801
4.255,1.749466828
4.256,1.749550935
4.257,1.749504255
4.258,1.749500472
4.259,1.74938694
4.26,1.74949798
4.261,1.749559358
4.262,1.749453452
4.263,1.749532413
4.264,1.74953013
4.265,1.749496293
4.266,1.749498643
4.267,1.749523198
4.268,1.749491499
4.269,1.749527852
4.27,1.749468067
4.271,1.749502391
4.272,1.749545373
4.273,1.749462351
4.274,1.749455599
4.275,1.749435317
4.276,1.749490795
4.277,1.749386808
4.278,1.749519321
4.279,1.749523876
4.28,1.749553974
4.281,1.749592093
4.282,1.749503044
4.283,1.749535846
4.284,1.749376281
4.285,1.749492424
4.286,1.749490907
4.287,1.749458946
4.288,1.749508367
4.289,1.749551211
4.29,1.749450393
4.291,1.749515447
4.292,1.749523706
4.293,1.749462992
4.294,1.749527915
4.295,1.749512619
4.296,1.749529068
4.297,1.74955452
4.298,1.749450741
4.299,1.749612496
4.3,1.749603538
4.301,1.749422674
4.302,1.749571029
4.303,1.749457888
4.304,1.749465806
4.305,1.749469829
4.306,1.749406984
4.307,1.749383201
4.308,1.74952616
4.309,1.749600902
4.31,1.749425104
4.311,1.749375652
4.312,1.749610519
4.313,1.749379264
4.314,1.749375599
4.315,1.749436853
4.316,1.749414778
4.317,1.749492259
4.318,1.749519874
4.319,1.749418532
4.32,1.749339228
4.321,1.749516463
4.322,1.749578745
4.323,1.749461132
4.324,1.749572232
4.325,1.749382233
4.326,1.749395653
4.327,1.749527841
4.328,1.749483592
4.329,1.749487954
4.33,1.749479662
4.331,1.749463908
4.332,1.749452228
4.333,1.749507959
4.334,1.749476713
4.335,1.749367166
4.336,1.749327151
4.337,1.749333816
4.338,1.749396842
4.339,1.749347793
4.34,1.749472794
4.341,1.749426387
4.342,1.749424731
4.343,1.749520032
4.344,1.749535353
4.345,1.749461056
4.346,1.749533679
4.347,1.749526648
4.348,1.749449689
4.349,1.749420164
4.35,1.749520916
4.351,1.749376859
4.352,1.74944461
4.353,1.749445187
4.354,1.749469801
4.355,1.749484898
4.356,1.749390962
4.357,1.74949952
4.358,1.749378587
4.359,1.749433322
4.36,1.74958557
4.361,1.749574386
4.362,1.749515085
4.363,1.749407932
4.364,1.749465437
4.365,1.749458849
4.366,1.749481164
4.367,1.749530927
4.368,1.74949109
4.369,1.749473048
4.37,1.749579075
4.371,1.749488177
4.372,1.749508933
4.373,1.749538251
4.374,1.749501954
4.375,1.74956322
4.376,1.749542379
4.377,1.749587958
4.378,1.749445522
4.379,1.749508276
4.38,1.749523464
4.381,1.749539705
4.382,1.749479127
4.383,1.749454309
4.384,1.749540724
4.385,1.749386511
4.386,1.749588189
4.387,1.749511176
4.388,1.749449627
4.389,1.749541096
4.39,1.749568196
4.391,1.749410039
4.392,1.749487782
4.393,1.749485967
4.394,1.749564683
4.395,1.749532216
4.396,1.749452174
4.397,1.749524396
4.398,1.749546731
4.399,1.749397356
4.4,1.749476782
4.401,1.749458499
4.402,1.749507506
4.403,1.749544025
4.404,1.749496615
4.405,1.749541326
4.406,1.74949658
4.407,1.749604033
4.408,1.749506672
4.409,1.749531735
4.41,1.749570159
4.411,1.749546012
4.412,1.749498247
4.413,1.749534355
4.414,1.749509868
4.415,1.749536029
4.416,1.749505727
4.417,1.749516769
4.418,1.749513924
4.419,1.749480194
4.42,1.749580696
4.421,1.749584603
4.422,1.749569221
4.423,1.749495355
4.424,1.749585213
4.425,1.749569092
4.426,1.749612708
4.427,1.749552049
4.428,1.749550468
4.429,1.749524245
4.43,1.749570581
4.431,1.749551513
4.432,1.74950432
4.433,1.749539892
4.434,1.749537228
4.435,1.74959785
4.436,1.749633593
4.437,1.749627872
4.438,1.749572662
4.439,1.749551755
4.44,1.749522018
4.441,1.749589626
4.442,1.74944354
4.443,1.749598177
4.444,1.749562662
4.445,1.749609062
4.446,1.749577247
4.447,1.74957024
4.448,1.749627583
4.449,1.749601999
4.45,1.749539864
4.451,1.749593339
4.452,1.749577182
4.453,1.749522888
4.454,1.749524072
4.455,1.749654625
4.456,1.74951153
4.457,1.749694989
4.458,1.749588601
4.459,1.749517173
4.46,1.749554642
4.461,1.749537047
4.462,1.749541752
4.463,1.749613886
4.464,1.749535127
4.465,1.74947246
4.466,1.74956599
4.467,1.749617695
4.468,1.749607748
4.469,1.749598992
4.47,1.749534805
4.471,1.749595415
4.472,1.749531765
4.473,1.749517243
4.474,1.749558146
4.475,1.749434974
4.476,1.749537307
4.477,1.749622831
4.478,1.749595557
4.479,1.749608179
4.48,1.749560371
4.481,1.749490203
4.482,1.749615387
4.483,1.749639343
4.484,1.749602773
4.485,1.749564373
4.486,1.749605213
4.487,1.74960435
4.488,1.749627717
4.489,1.749653114
4.49,1.749562648
4.491,1.749552334
4.492,1.749615747
4.493,1.74954082
4.494,1.749558382
4.495,1.749573981
4.496,1.749606215
4.497,1.749691592
4.498,1.749570789
4.499,1.74962648
4.5,1.749590757
4.501,1.749482592
4.502,1.749590262
4.503,1.749597062
4.504,1.749588421
4.505,1.749635525
4.506,1.749571536
4.507,1.74961271
4.508,1.749571712
4.509,1.749523024
4.51,1.749519468
4.511,1.749489571
4.512,1.749622319
4.513,1.749445835
4.514,1.749565617
4.515,1.749660889
4.516,1.74966784
4.517,1.749596812
4.518,1.749533311
4.519,1.749600757
4.52,1.749527749
4.521,1.749512589
4.522,1.749620127
4.523,1.74963488
4.524,1.749621257
4.525,1.749535422
4.526,1.749374787
4.527,1.749469008
4.53,1.749520348
4.531,1.749427924
4.532,1.74939298
4.533,1.74953169
4.534,1.749493749
4.535,1.749621061
4.536,1.749527039
4.537,1.749474204
4.538,1.749584909
4.539,1.749509904
4.54,1.749585134
4.541,1.749577562
4.542,1.749592596
4.543,1.749699812
4.544,1.749615372
4.545,1.749587134
4.546,1.749648383
4.547,1.749489585
4.548,1.749587812
4.549,1.749450206
4.55,1.74956764
4.551,1.749576909
4.552,1.749524479
4.553,1.749394117
4.554,1.749539267
4.555,1.74946171
4.556,1.749551551
4.557,1.749441804
4.558,1.749621466
4.559,1.749639411
4.56,1.749676447
4.561,1.749540233
4.562,1.749643034
4.563,1.749384048
4.564,1.749549117
4.565,1.749503559
4.566,1.749539129
4.567,1.749635942
4.568,1.749527513
4.569,1.74954841
4.57,1.749525055
4.571,1.749489929
4.572,1.749501779
4.573,1.749471263
4.574,1.749479749
4.575,1.749540697
4.576,1.749647014
4.577,1.749556014
4.578,1.749448922
4.579,1.749514432
4.58,1.74963873
4.581,1.749602883
4.582,1.749540151
4.583,1.749499957
4.584,1.749606652
4.585,1.749570788
4.586,1.749499743
4.587,1.749485282
4.588,1.74949133
4.589,1.749509985
4.59,1.749499517
4.591,1.749466472
4.592,1.749521045
4.593,1.749486662
4.594,1.749637979
4.595,1.749501515
4.596,1.749622279
4.597,1.749690308
4.598,1.749614905
4.599,1.749579997
4.6,1.749510577
4.601,1.74952365
4.602,1.749485153
4.603,1.749598036
4.604,1.749540399
4.605,1.74950572
4.606,1.74958275
4.607,1.749616818
4.608,1.749581808
4.609,1.749507443
4.61,1.749484966
4.611,1.749559816
4.612,1.749519312
4.613,1.749565684
4.614,1.749559679
4.615,1.749513305
4.616,1.749621368
4.617,1.749608432
4.618,1.749575027
4.619,1.749625231
4.62,1.749557813
4.621,1.749542317
4.622,1.74962088
4.623,1.749586437
4.624,1.749567111
4.625,1.749531366
4.626,1.749588009
4.627,1.749640223
4.628,1.749600573
4.629,1.749622845
4.63,1.749559119
4.631,1.749579212
4.632,1.749613498
4.633,1.749467299
4.634,1.749636818
4.635,1.749506003
4.636,1.749559249
4.637,1.749541937
4.638,1.749516679
4.639,1.749584581
4.64,1.749645893
4.641,1.749594846
4.642,1.749619764
4.643,1.749554004
4.644,1.749671172
4.645,1.749652081
4.646,1.74968722
4.647,1.749566005
4.648,1.749617822
4.649,1.749559123
4.65,1.749599608
4.651,1.749680351
4.652,1.749595836
4.653,1.749594404
4.654,1.749622759
4.655,1.74959471
4.656,1.749634657
4.657,1.749515468
4.658,1.749549126
4.659,1.749557597
4.66,1.749565253
4.661,1.749598024
4.662,1.749619868
4.663,1.749589018
4.664,1.749626807
4.665,1.749556243
4.666,1.749566383
4.667,1.749557746
4.668,1.749610226
4.669,1.749607455
4.67,1.749566019
4.671,1.749618093
4.672,1.74962545
4.673,1.749564553
4.674,1.749564811
4.675,1.749583223
4.676,1.74959
4.677,1.749654426
4.678,1.749651926
4.679,1.749647807
4.68,1.74954274
4.681,1.749589451
4.682,1.749602826
4.683,1.749535876
4.684,1.749605989
4.685,1.749535661
4.686,1.749708679
4.687,1.749529358
4.688,1.749516778
4.689,1.749591431
4.69,1.749584443
4.691,1.749580905
4.692,1.749675616
4.693,1.749632553
4.694,1.74957611
4.695,1.749568171
4.696,1.749645088
4.697,1.749552174
4.698,1.749722281
4.699,1.749640357
4.7,1.749566361
4.701,1.749564898
4.702,1.74963361
4.703,1.749594607
4.704,1.749670477
4.705,1.749738653
4.706,1.749656742
4.707,1.749727807
4.708,1.749631268
4.709,1.749731957
4.71,1.74958572
4.711,1.749540961
4.712,1.749682518
4.713,1.749663733
4.714,1.749672031
4.715,1.749590265
4.716,1.749527472
4.717,1.749597181
4.718,1.749562326
4.719,1.749743635
4.72,1.74955429
4.721,1.74956918
4.722,1.749580366
4.723,1.749571879
4.724,1.749615609
4.725,1.749551516
4.726,1.749614153
4.727,1.749616088
4.728,1.749651268
4.729,1.74965385
4.73,1.749529788
4.731,1.7496704
4.732,1.749551646
4.733,1.749613975
4.734,1.74969326
4.735,1.749517003
4.736,1.749527023
4.737,1.749670088
4.738,1.749679455
4.739,1.749631232
4.74,1.749490347
4.741,1.749578398
4.742,1.749612996
4.743,1.749557008
4.744,1.749632276
4.745,1.749607652
4.746,1.749580915
4.747,1.749596189
4.748,1.749649677
4.749,1.749596204
4.75,1.749615955
4.751,1.749495224
4.752,1.749648636
4.753,1.749671805
4.754,1.749575728
4.755,1.749632062
4.756,1.749646195
4.757,1.749565403
4.758,1.749677248
4.759,1.749595285
4.76,1.749578231
4.761,1.749678357
4.762,1.749541857
4.763,1.749698294
4.764,1.749628168
4.765,1.749601819
4.766,1.749654415
4.767,1.749729406
4.768,1.749705054
4.769,1.749694994
4.77,1.749555528
4.771,1.749651497
4.772,1.749672107
4.773,1.749622627
4.774,1.749672492
4.775,1.749677102
4.776,1.749704475
4.777,1.749544809
4.778,1.7495648
4.779,1.749602863
4.78,1.749609142
4.781,1.749672885
4.782,1.74957718
4.783,1.749637375
4.784,1.749664036
4.785,1.749641301
4.786,1.74962917
4.787,1.749600562
4.788,1.749612481
4.789,1.749594194
4.79,1.749683234
4.791,1.749674508
4.792,1.749632918
4.793,1.74956945
4.794,1.74964902
4.795,1.749543711
4.796,1.74959685
4.797,1.749519077
4.798,1.749584785
4.799,1.749621132
4.8,1.749594383
4.801,1.749704866
4.802,1.74958728
4.803,1.749593965
4.804,1.749577101
4.805,1.749707436
4.806,1.749617678
4.807,1.74959187
4.808,1.749445065
4.809,1.749677346
4.81,1.749547845
4.811,1.74960218
4.812,1.749668515
4.813,1.749554159
4.814,1.749579775
4.815,1.749563804
4.816,1.749694219
4.817,1.749558916
4.818,1.74959565
4.819,1.749671986
4.82,1.749663166
4.821,1.749712598
4.822,1.749706208
4.823,1.749601982
4.824,1.749690064
4.825,1.74958528
4.826,1.749598018
4.827,1.749710987
4.828,1.749586974
4.829,1.749525474
4.83,1.749560692
4.831,1.749545857
4.832,1.749445264
4.833,1.749656017
4.834,1.749699746
4.835,1.74953563
4.836,1.749689865
4.837,1.749543705
4.838,1.749555691
4.839,1.749577056
4.84,1.749542119
4.841,1.749558121
4.842,1.74950017
4.843,1.749600647
4.844,1.749584068
4.845,1.749609051
4.846,1.749554877
4.847,1.749569867
4.848,1.74965567
4.849,1.749661197
4.85,1.749601996
4.851,1.749641513
4.852,1.749565208
4.853,1.749527859
4.854,1.749617903
4.855,1.749735804
4.856,1.749703501
4.857,1.749635
4.858,1.749577157
4.859,1.749498835
4.86,1.749572679
4.861,1.749581247
4.862,1.749580112
4.863,1.749600264
4.864,1.749519741
4.865,1.749539232
4.866,1.749592866
4.867,1.749552596
4.868,1.74964551
4.869,1.749602774
4.87,1.749577818
4.871,1.749655324
4.872,1.749661655
4.873,1.749571015
4.874,1.749540897
4.875,1.749715876
4.876,1.749579387
4.877,1.749574454
4.878,1.749617918
4.879,1.749523056
4.88,1.749575636
4.881,1.749541911
4.882,1.749578608
4.883,1.749531497
4.884,1.749630895
4.885,1.749569708
4.886,1.74961244
4.887,1.749488827
4.888,1.749555856
4.889,1.749654312
4.89,1.749532528
4.891,1.749545922
4.892,1.749561547
4.893,1.74962283
4.894,1.749512974
4.895,1.749546819
4.896,1.749601121
4.897,1.749617985
4.898,1.749600695
4.899,1.749555541
4.9,1.74968817
4.901,1.749578896
4.902,1.749560602
4.903,1.749556929
4.904,1.74951987
4.905,1.749642013
4.906,1.749591616
4.907,1.749519768
4.908,1.749524452
4.909,1.74952544
4.91,1.749582834
4.911,1.74959402
4.912,1.749548957
4.913,1.74954601
4.914,1.749624681
4.915,1.749607568
4.916,1.749610695
4.917,1.749531459
4.918,1.749650494
4.919,1.749622688
4.92,1.749638934
4.921,1.749706843
4.922,1.749623976
4.923,1.749687
4.924,1.749640927
4.925,1.749606645
4.926,1.749624615
4.927,1.749672114
4.928,1.749578272
4.929,1.749655338
4.93,1.749749659
4.931,1.74967858
4.932,1.749727367
4.933,1.749657821
4.934,1.749654682
4.935,1.749716619
4.936,1.749641214
4.937,1.749570422
4.938,1.749697989
4.939,1.74965796
4.94,1.749638667
4.941,1.749566938
4.942,1.749751556
4.943,1.749706686
4.944,1.749668548
4.945,1.749663496
4.946,1.749604403
4.947,1.749678225
4.948,1.749676223
4.949,1.749604878
4.95,1.749650501
4.951,1.749663734
4.952,1.749710382
4.953,1.749716917
4.954,1.749658402
4.955,1.749691453
4.956,1.749700904
4.957,1.749671882
4.958,1.749728738
4.959,1.749687562
4.96,1.749750274
4.961,1.749746597
4.962,1.74971408
4.963,1.749653618
4.964,1.749704712
4.965,1.749732681
4.966,1.7496436
4.967,1.749613511
4.968,1.749631931
4.969,1.749743145
4.97,1.749694105
4.971,1.749657447
4.972,1.74966082
4.973,1.749687496
4.974,1.749703434
4.975,1.749669217
4.976,1.749763024
4.977,1.749711195
4.978,1.749724299
4.979,1.749719516
4.98,1.749693051
4.981,1.749703745
4.982,1.749628878
4.983,1.749690769
4.984,1.749624922
4.985,1.749646233
4.986,1.749704934
4.987,1.749642401
4.988,1.749817258
4.989,1.749694786
4.99,1.749635352
4.991,1.749676169
4.992,1.749747419
4.993,1.749764826
4.994,1.749680548
4.995,1.74972497
4.996,1.749734261
4.997,1.74973606
4.998,1.749683055
4.999,1.749638951
5,1.749656015
5.001,1.749733096
